Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Wyatt Sparks",,0.0457,0.0555,0.0083,4.72671,0.8936,0.0226,0,0,,1,4.4,1.0336,0.5626,0.52519,0.145667,0.4122,0.0237,0.0431,0.7888,7.0992,3.7098,1.91363,1.311,0.179273,0.0936818,0.0855909064412117,0.262022,1.4458,0.294972,0.711187,0.405992,,4.8171,-0.00476119,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Wyatt Sparks","sa1119694",681183
"Saul Teran","PHI",0.0443,0.0539,0,4.74759,1,0,0,0,,1,4.419,1.0029,0.5649,0.52751,0.148667,0.4653,0.0268,0.0441,0.8387,7.5483,4.1877,1.80249,1.338,0.189794,0.105295,0.08449875563383102,0.256522,1.4682,0.292322,0.716867,0.406538,,4.9186,-0.00476383,-0.044463,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Saul Teran","sa3018296",699703
"Daniel Camarena",,0.0456,0.0525,0,4.58559,1,0,0,0,,1,4.38,1.061,0.5477,0.50951,0.142444,0.3655,0.0276,0.0443,0.6991,6.2919,3.2895,1.91272,1.282,0.159612,0.0834475,0.0761643797159195,0.267241,1.4265,0.293594,0.716173,0.41299,,4.81811,-0.00477255,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Daniel Camarena","14467",547176
"Taylor Williams",,0.0432,0.0549,0,4.72698,1,0,0,0,,1,4.421,1.053,0.565,0.52522,0.134333,0.427,0.0263,0.0422,0.7419,6.6771,3.843,1.73747,1.209,0.167813,0.0965845,0.07122824341058731,0.266461,1.48,0.298698,0.708241,0.437823,,4.80527,-0.00477285,-0.0449385,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Taylor Williams","14899",592865
"Miguel Ullola","HOU",2.0397,2.3576,1.2146,4.55562,25.24,3.24,0,0.6635,,40.468,178.307,36.6811,21.9195,20.4841,5.85437,21.8707,0.6555,1.9246,40.4442,8.99471,4.864,1.84924,1.302,0.226823,0.122658,0.10416583716869354,0.2374,1.44687,0.28487,0.727471,0.378438,,4.78099,-0.00477632,0.015457,999,,,,,,,138,3.45,134,3.35,8.2389,6.57938,5.59092,4.87072,4.27509,3.75858,3.27207,2.781,2.21993,5.60354,5.32985,5.14072,4.98616,4.8416,4.70703,4.56247,4.40334,4.18422,"Miguel Ullola","sa3016504",699044
"Valente Bellozo",,0.0461,0.0592,0.0183,4.82067,0.7469,0.0539,0,0,,1,4.336,1.054,0.5685,0.53563,0.178222,0.3112,0.023,0.04,0.7434,6.6906,2.8008,2.38882,1.604,0.171448,0.0717712,0.09967711567878723,0.264505,1.3652,0.285905,0.714088,0.334014,,5.01883,-0.00478054,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Valente Bellozo","23899",678368
"Matt Brosky",,0.0483,0.063,0.0377,4.7727,0.5341,0.0991,0,0,,1,4.398,1.0485,0.5689,0.5303,0.146,0.3982,0.0139,0.0444,0.7706,6.9354,3.5838,1.93521,1.314,0.175216,0.0905412,0.08467485755681992,0.265081,1.4467,0.296992,0.706593,0.419983,,4.81974,-0.00478066,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Matt Brosky","sa3020706",701630
"Chi Chi González",,0.0448,0.0533,0,4.7502,1,0,0,0,,1,4.354,1.1278,0.5667,0.5278,0.153556,0.2712,0.0221,0.0404,0.6236,5.6124,2.4408,2.29941,1.382,0.143225,0.0622876,0.08093707635998726,0.278993,1.399,0.298368,0.702943,0.427007,,4.81896,-0.00478203,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chi Chi Gonzalez","14663",592346
"Andrés Núñez",,0.0456,0.0551,0.0075,4.69917,0.9044,0.0204,0,0,,1,4.414,1.0417,0.5615,0.52213,0.137556,0.4254,0.0242,0.0452,0.758,6.822,3.8286,1.78185,1.238,0.171726,0.0963752,0.07535116374492645,0.264163,1.4671,0.29665,0.710541,0.43401,,4.81916,-0.00478428,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Andres Nunez","sa3006796",656804
"Alex Scherff",,0.0443,0.0538,0,4.78071,1,0,0,0,,1,4.44,1.0022,0.5674,0.53119,0.142444,0.4845,0.0269,0.0391,0.8609,7.7481,4.3605,1.77688,1.282,0.193896,0.109122,0.08477476239204407,0.255898,1.4867,0.295139,0.714143,0.382734,,4.83591,-0.00478767,-0.0474253,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Alex Scherff","sa3005397",669085
"Hobie Harris","BOS",0.0441,0.054,0,4.93632,1,0,0,0,,1,4.448,1.066,0.5875,0.54848,0.139556,0.4521,0.0262,0.0335,0.7694,6.9246,4.0689,1.70184,1.256,0.172977,0.101641,0.07133543491363525,0.269029,1.5181,0.30341,0.703549,0.426163,,4.86736,-0.00480126,-0.0441655,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Hobie Harris","18615",665048
"Dennis Colleran","KCR",0.0448,0.0534,0,4.81896,1,0,0,0,,1,4.466,1.0143,0.5735,0.53544,0.131667,0.5053,0.0271,0.0478,0.8229,7.4061,4.5477,1.62854,1.185,0.184259,0.113144,0.07111508399248123,0.259219,1.5196,0.298355,0.708548,0.406107,,4.8603,-0.00480272,-0.0449307,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dennis Colleran","sa3029168",701207
"Brailyn Marquez",,0.0475,0.0524,0.0057,4.40757,0.9324,0.0144,0,0,,1,4.463,0.9415,0.5293,0.48973,0.120222,0.5831,0.0251,0.0487,0.9238,8.3142,5.2479,1.58429,1.082,0.206991,0.130652,0.07633878290653229,0.245745,1.5246,0.294663,0.733841,0.436959,,4.74583,-0.00480387,-0.047657,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brailyn Marquez","21896",666622
"Adam Wolf",,0.0483,0.0589,0.0272,4.55625,0.6743,0.0693,0,0,,1,4.429,1.0414,0.5474,0.50625,0.127556,0.4187,0.0178,0.0735,0.7235,6.5115,3.7683,1.72797,1.148,0.163355,0.094536,0.06881915777921677,0.26453,1.4601,0.29615,0.7122,0.455991,,4.82296,-0.00481687,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Adam Wolf","sa3007587",663684
"Luke Shilling",,0.0453,0.0546,0.0048,4.74606,0.9382,0.0132,0,0,,1,4.436,0.9953,0.5638,0.52734,0.142778,0.4844,0.0252,0.0441,0.8768,7.8912,4.3596,1.81007,1.285,0.197656,0.109197,0.08845807611942291,0.254715,1.4797,0.295203,0.715652,0.390008,,4.82315,-0.00481899,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Luke Shilling","sa3014781",663443
"Franklin Dacosta",,0.0457,0.0524,0,4.57434,1,0,0,0,,1,4.439,0.9916,0.5458,0.50826,0.135444,0.4975,0.0269,0.0412,0.8447,7.6023,4.4775,1.69789,1.219,0.190291,0.112075,0.07821580767631531,0.254237,1.4891,0.293188,0.725907,0.400999,,4.82261,-0.00482311,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Franklin Dacosta","sa3002925",672374
"Mitch Myers","ATH",0.0473,0.0601,0.0248,4.88115,0.6702,0.0702,0,0,,1,4.36,1.1118,0.582,0.54235,0.157667,0.306,0.0174,0.0423,0.6302,5.6718,2.754,2.05948,1.419,0.144541,0.0701835,0.07435780763626099,0.277139,1.4178,0.295962,0.698207,0.430772,,4.9693,-0.00483783,-0.0450707,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Mitch Myers","sa3018179",688490
"Justin Lawson","NYM",0.047,0.0511,0,4.50342,1,0,0,0,,1,4.405,0.9936,0.539,0.50038,0.134111,0.4588,0.0267,0.0432,0.8122,7.3098,4.1292,1.77027,1.207,0.184381,0.104154,0.08022701740264893,0.254573,1.4524,0.290693,0.722258,0.42476,,4.76018,-0.00483901,-0.0496114,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Justin Lawson","sa3023504",803088
"Guillo Zuñiga","SEA",0.0469,0.0512,0,4.28517,1,0,0,0,,1,4.34,0.9548,0.5123,0.47613,0.137556,0.4144,0.0285,0.051,0.8749,7.8741,3.7296,2.11125,1.238,0.20159,0.0954839,0.1061059832572937,0.246425,1.3692,0.285536,0.728271,0.402594,,4.56976,-0.00484342,-0.0553298,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Guillo Zuniga","19588",670871
"Luis Reyes",,0.0437,0.0577,0.0089,4.66641,0.8854,0.0244,0,0,,1,4.437,1.0543,0.5613,0.51849,0.123222,0.4576,0.0237,0.051,0.68,6.12,4.1184,1.48601,1.109,0.153257,0.103133,0.05012395977973938,0.268379,1.5119,0.297928,0.709727,0.481909,,4.90283,-0.00484834,-0.0454443,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Luis Reyes","sa737048",642530
"Robert Dugger",,0.0443,0.0596,0.0144,4.97808,0.7939,0.0439,0,0,,1,4.425,1.0744,0.5928,0.55312,0.160444,0.4155,0.0198,0.0338,0.7501,6.7509,3.7395,1.80529,1.444,0.169514,0.0938983,0.07561582326889038,0.270242,1.4899,0.298176,0.709014,0.436041,,5.06861,-0.00485382,-0.0417806,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Robert Dugger","19191",667498
"Stevie Emanuels","ATH",0.0453,0.0528,0,4.84137,1,0,0,0,,1,4.46,0.9744,0.5742,0.53793,0.146333,0.5401,0.0271,0.0419,0.9051,8.1459,4.8609,1.6758,1.317,0.202937,0.121099,0.08183856308460236,0.251264,1.5145,0.292958,0.717987,0.382195,,4.97327,-0.0048715,-0.0450611,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Stevie Emanuels","sa3014698",669434
"Miguel Rodriguez",,0.0452,0.053,0,4.68477,1,0,0,0,,1,4.399,1.0231,0.5579,0.52053,0.144333,0.4206,0.0267,0.0444,0.7897,7.1073,3.7854,1.87756,1.299,0.179518,0.0956126,0.0839054211974144,0.260066,1.4437,0.292925,0.713415,0.405005,,4.82707,-0.00487317,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Miguel Rodriguez","sa3006570",678279
"Taylor Widener",,0.0454,0.0528,0,4.68072,1,0,0,0,,1,4.367,1.0111,0.5534,0.52008,0.160556,0.3786,0.058,0.0493,0.8394,7.5546,3.4074,2.21712,1.445,0.192214,0.0866957,0.1055186539888382,0.256683,1.3897,0.289385,0.717902,0.348998,,4.82726,-0.00487529,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Taylor Widener","19266",642203
"Braden Bristo",,0.0452,0.053,0,4.7034,1,0,0,0,,1,4.396,1.0029,0.5578,0.5226,0.150111,0.4296,0.0279,0.0437,0.8386,7.5474,3.8664,1.95205,1.351,0.190764,0.0977252,0.0930391326546669,0.255666,1.4325,0.290659,0.715592,0.373006,,4.82928,-0.00489801,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Braden Bristo","20494",668754
"Nolan Blackwood",,0.0451,0.0531,0,4.67802,1,0,0,0,,1,4.386,1.0417,0.5578,0.51978,0.147222,0.3935,0.0266,0.0396,0.761,6.849,3.5415,1.93393,1.325,0.173507,0.0897173,0.08378932625055313,0.263528,1.4352,0.293784,0.713862,0.417741,,4.82633,-0.00490258,-0.0468911,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nolan Blackwood","sa874212",670154
"Evan Kravetz",,0.0458,0.0523,0,4.55625,1,0,0,0,,1,4.407,0.9938,0.5425,0.50625,0.142444,0.4565,0.0267,0.0414,0.8248,7.4232,4.1085,1.80679,1.282,0.187157,0.103585,0.08357159048318863,0.254227,1.4503,0.289394,0.72573,0.384007,,4.83101,-0.00491748,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Evan Kravetz","27536",667478
"Andrew Bellatti",,0.0454,0.0527,0,4.66092,1,0,0,0,,1,4.419,0.9705,0.5526,0.51788,0.147556,0.4762,0.0252,0.048,0.897,8.073,4.2858,1.88366,1.328,0.202987,0.107762,0.09522517025470734,0.249178,1.4467,0.288728,0.720977,0.361992,,4.83196,-0.00492809,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Andrew Bellatti","10657",571479
"Javy Guerra",,0.0456,0.0545,0.0052,4.7088,0.9332,0.0142,0,0,,1,4.448,0.9779,0.56,0.5232,0.138222,0.5186,0.0313,0.0447,0.8945,8.0505,4.6674,1.72484,1.244,0.201102,0.116592,0.08450990915298462,0.251731,1.4965,0.294419,0.718732,0.393003,,4.83292,-0.00492884,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Javy Guerra","17292",642770
"Juan Mejia",,0.0488,0.0612,0.0353,4.65723,0.577,0.09,0,0,,1,4.4,1.0611,0.5569,0.51747,0.140778,0.396,0.015,0.0384,0.7176,6.4584,3.564,1.81212,1.267,0.163091,0.09,0.07309090346097946,0.267576,1.4571,0.296188,0.714438,0.426007,,4.83325,-0.00494257,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Juan Mejia","sa3002949",672435
"Jacob Heatherly",,0.0463,0.0518,0,4.383,1,0,0,0,,1,4.564,0.9361,0.5312,0.487,0.096,0.7199,0.0277,0.0445,0.9215,8.2935,6.4791,1.28004,0.864,0.201906,0.157734,0.0441717803478241,0.246368,1.656,0.301966,0.739222,0.500994,,4.83334,-0.00494358,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jacob Heatherly","sa3004736",669436
"Cayne Ueckert",,0.0452,0.0529,0,4.66245,1,0,0,0,,1,4.442,0.9885,0.5561,0.51805,0.135222,0.4948,0.027,0.0537,0.852,7.668,4.4532,1.72191,1.217,0.191805,0.111391,0.08041422814130783,0.253885,1.4833,0.293598,0.716544,0.414007,,4.83453,-0.00495693,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cayne Ueckert","sa3010789",681145
"Tyler Beck",,0.0456,0.0558,0.0088,4.74822,0.8846,0.0246,0,0,,1,4.414,1.0186,0.5645,0.52758,0.145556,0.4387,0.0236,0.0452,0.8219,7.3971,3.9483,1.87349,1.31,0.186203,0.0993883,0.08681467920541763,0.259179,1.4573,0.294684,0.712233,0.398017,,4.83526,-0.00496517,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Beck","sa3010563",679604
"Jeremiah Burke","CHW",0.0428,0.0553,0,4.80609,1,0,0,0,,1,4.423,1.0171,0.5704,0.53401,0.156778,0.4539,0.0268,0.0401,0.8069,7.2621,4.0851,1.7777,1.411,0.182433,0.102623,0.07981009781360626,0.25887,1.471,0.290128,0.71961,0.388162,,5.04145,-0.00497067,-0.047477,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jeremiah Burke","sa3010143",690319
"Tyler Samaniego","PIT",0.7273,0.8428,0,4.25637,16,0,0,0.6358,,16,70.022,16.0164,8.1817,7.56688,1.87022,6.8687,0.4249,0.7008,13.3706,7.52096,3.86364,1.9466,1.052,0.190949,0.0980935,0.09285509586334229,0.256457,1.43032,0.299633,0.725492,0.434084,,4.40265,-0.00497211,0.062622,999,,,,,,,58.20000000000001,3.6375000000000006,60,3.75,8.22,6.35,5.27,4.49,3.87,3.34,2.85,2.36,1.83,5.47,5.13,4.91,4.72,4.56,4.4,4.23,4.04,3.8,"Tyler Samaniego","sa3017876",701719
"Nate Dahle",,0.0454,0.0527,0,4.66056,1,0,0,0,,1,4.365,1.0105,0.5528,0.51784,0.155111,0.3864,0.0265,0.0441,0.8036,7.2324,3.4776,2.07971,1.396,0.184101,0.0885223,0.09557847678661346,0.256831,1.3969,0.287449,0.715494,0.371004,,4.83588,-0.00497215,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nate Dahle","sa3020476",695242
"Harold Chirino",,0.0449,0.0532,0,4.70331,1,0,0,0,,1,4.466,1.0385,0.5642,0.52259,0.124,0.4848,0.0271,0.0553,0.7653,6.8877,4.3632,1.57859,1.116,0.171361,0.108554,0.06280787289142609,0.264525,1.5233,0.301159,0.710602,0.466002,,4.83684,-0.00498289,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Harold Chirino","sa917637",666785
"Keagan Gillies","BAL",0.0461,0.052,0,4.73085,1,0,0,0,,1,4.38,1.0376,0.5624,0.52565,0.154,0.3919,0.0266,0.0385,0.8057,7.2513,3.5271,2.05588,1.386,0.18395,0.0894749,0.09447488188743591,0.26271,1.4295,0.295528,0.714309,0.40192,,4.81694,-0.00498453,-0.0495869,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Keagan Gillies","sa3017686",687482
"Robinson Martínez",,0.0451,0.053,0,4.69386,1,0,0,0,,1,4.448,0.9816,0.5589,0.52154,0.137111,0.5142,0.027,0.0454,0.8796,7.9164,4.6278,1.71062,1.234,0.197752,0.115603,0.08214928954839706,0.252443,1.4958,0.294074,0.718567,0.401989,,4.83718,-0.00498676,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Robinson Martinez","sa873188",660822
"Jack Dashwood",,0.0466,0.0557,0.0115,4.62627,0.8524,0.0314,0,0,,1,4.372,1.0217,0.549,0.51403,0.154222,0.3888,0.0224,0.0374,0.7906,7.1154,3.4992,2.03344,1.388,0.180833,0.0889295,0.09190301597118378,0.258934,1.4105,0.289065,0.721169,0.364996,,4.83743,-0.0049895,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jack Dashwood","sa3015035",669081
"Robert Kwiatkowski",,0.045,0.0532,0,4.71708,1,0,0,0,,1,4.396,1.049,0.5623,0.52412,0.144556,0.396,0.0267,0.0419,0.7453,6.7077,3.564,1.88207,1.301,0.16954,0.0900819,0.07945860177278519,0.265026,1.445,0.294776,0.710353,0.415998,,4.83746,-0.00498988,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Robert Kwiatkowski","sa3014929",688984
"Osvaldo Berrios","BOS",0.0454,0.0602,0.019,4.96503,0.7345,0.0565,0,0,,1,4.417,1.0675,0.5895,0.55167,0.150444,0.4059,0.0194,0.0382,0.7692,6.9228,3.6531,1.89505,1.354,0.174145,0.091895,0.08225040137767792,0.268695,1.4734,0.300353,0.699965,0.407992,,4.88481,-0.00499629,-0.0441655,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Osvaldo Berrios","sa3004702",676047
"Luis Pacheco",,0.045,0.0531,0,4.71267,1,0,0,0,,1,4.407,1.0269,0.5612,0.52363,0.144111,0.4286,0.0267,0.0413,0.7901,7.1109,3.8574,1.84344,1.297,0.179283,0.0972544,0.0820285752415657,0.260826,1.4555,0.29398,0.713303,0.406009,,4.83808,-0.00499687,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Luis Pacheco","sa3002678",672376
"Brendan Cellucci",,0.0458,0.0523,0,4.52988,1,0,0,0,,1,4.486,0.9733,0.5432,0.50332,0.121889,0.5684,0.0272,0.0497,0.8677,7.8093,5.1156,1.52657,1.097,0.193424,0.126705,0.06671866774559021,0.251635,1.5417,0.295802,0.728271,0.434997,,4.83859,-0.00500261,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brendan Cellucci","sa3011710",676454
"Jimmy Burnette","TOR",0.0467,0.0514,0,4.53456,1,0,0,0,,1,4.494,0.9681,0.5434,0.50384,0.126333,0.5493,0.0273,0.068,0.8832,7.9488,4.9437,1.60786,1.137,0.196529,0.12223,0.07429905980825424,0.249723,1.5174,0.293588,0.726577,0.431169,,4.86297,-0.00502075,-0.0494483,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jimmy Burnette","sa3017367",694787
"Tanner Tully",,0.0447,0.0534,0,4.54779,1,0,0,0,,1,4.322,1.0861,0.5426,0.50531,0.152,0.2806,0.0274,0.0376,0.6495,5.8455,2.5254,2.31468,1.368,0.150278,0.0649237,0.08535399287939072,0.271267,1.3667,0.291697,0.714187,0.403784,,4.76674,-0.00504278,-0.0495813,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tanner Tully","19518",668684
"Aldry Acosta",,0.0449,0.0532,0,4.69683,1,0,0,0,,1,4.431,1.0592,0.5631,0.52187,0.130667,0.4304,0.0269,0.0481,0.7135,6.4215,3.8736,1.65776,1.176,0.161025,0.0971338,0.06389077007770538,0.267982,1.4896,0.298724,0.709056,0.458983,,4.8423,-0.0050443,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Aldry Acosta","sa3002794",672755
"Emailin Montilla",,0.0466,0.0516,0,4.61331,1,0,0,0,,1,4.435,1.0501,0.5521,0.51259,0.123222,0.4486,0.0269,0.0396,0.776,6.984,4.0374,1.72983,1.109,0.174972,0.10115,0.07382187247276306,0.266064,1.4987,0.304136,0.713775,0.433212,,4.64963,-0.00506857,-0.0452986,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Emailin Montilla","sa3020956",692983
"Carlos Guzman","NYM",0.047,0.0511,0,4.51053,1,0,0,0,,1,4.403,0.9722,0.5382,0.50117,0.138889,0.4657,0.0267,0.0485,0.8506,7.6554,4.1913,1.8265,1.25,0.193186,0.105769,0.08741767704486847,0.25,1.4379,0.287417,0.723548,0.400837,,4.78209,-0.00508718,-0.0496114,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Carlos Guzman","sa871477",664346
"Antonio Jimenez","SFG",0.0482,0.0584,0.0264,4.3209,0.6982,0.0642,0,0,,1,4.415,1.0005,0.521,0.4801,0.116556,0.4627,0.0184,0.0397,0.8154,7.3386,4.1643,1.76226,1.049,0.184689,0.104802,0.07988674938678741,0.255712,1.4632,0.296562,0.724757,0.455648,,4.52676,-0.00509703,-0.0497595,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Antonio Jimenez","sa3008074",682607
"Keegan Curtis",,0.046,0.0569,0.0133,4.75272,0.8285,0.0365,0,0,,1,4.395,1.037,0.5653,0.52808,0.149,0.4007,0.0219,0.0441,0.7792,7.0128,3.6063,1.9446,1.341,0.177292,0.0911718,0.0861205905675888,0.262518,1.4377,0.293845,0.709788,0.400994,,4.84814,-0.0050997,-0.0470228,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Keegan Curtis","sa3007833",656342
"Steven Pérez","CLE",0.0448,0.0534,0,4.55013,1,0,0,0,,1,4.401,0.9987,0.5421,0.50557,0.142222,0.4477,0.0267,0.0387,0.8361,7.5249,4.0293,1.86755,1.28,0.18998,0.101727,0.08825266361236572,0.255122,1.4464,0.291688,0.725012,0.390702,,4.77103,-0.00510154,-0.0495909,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Steven Perez","sa3008362",682897
"Gunnar Groen",,0.0452,0.0553,0.0065,4.75893,0.9159,0.0179,0,0,,1,4.424,1.0566,0.5686,0.52877,0.138,0.4245,0.0245,0.0429,0.7418,6.6762,3.8205,1.74747,1.242,0.167676,0.0959539,0.07172242552042007,0.267047,1.4811,0.298557,0.708518,0.437006,,4.84774,-0.00510532,-0.0470323,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Gunnar Groen","sa3019533",702340
"Ian Churchill",,0.0458,0.0524,0,4.54887,1,0,0,0,,1,4.464,0.9814,0.5442,0.50543,0.128333,0.5254,0.0271,0.056,0.8499,7.6491,4.7286,1.61762,1.155,0.19039,0.117697,0.07269266247749329,0.252769,1.5068,0.293719,0.725323,0.419993,,4.84787,-0.00510682,-0.0470323,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ian Churchill","sa3020234",686657
"Anthony Maldonado","HOU",0.0468,0.0513,0,4.6071,1,0,0,0,,1,4.361,0.9726,0.5462,0.5119,0.155556,0.4319,0.036,0.0361,0.9,8.1,3.8871,2.08382,1.4,0.206375,0.0990369,0.10733775794506073,0.249833,1.4045,0.287951,0.723253,0.367407,,4.76136,-0.00511183,-0.0484747,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Anthony Maldonado","26034",687424
"Caden Monke","KCR",0.0454,0.0527,0,4.65381,1,0,0,0,,1,4.515,1.0008,0.5582,0.51709,0.114,0.5883,0.0274,0.0449,0.8139,7.3251,5.2947,1.38348,1.026,0.180266,0.130299,0.049966782331466675,0.257819,1.5891,0.300213,0.721161,0.445565,,4.88894,-0.00512469,-0.0449307,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Caden Monke","sa3017305",681387
"Benito Garcia","STL",0.0455,0.0527,0,4.55814,1,0,0,0,,1,4.352,1.0708,0.5448,0.50646,0.141778,0.3205,0.0264,0.0448,0.6805,6.1245,2.8845,2.12325,1.276,0.156365,0.0736443,0.08272057771682739,0.268593,1.3913,0.293583,0.709668,0.4197,,4.71315,-0.00512949,-0.04843,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Benito Garcia","sa3005891",681740
"Will Cannon","CIN",0.0435,0.0547,0,4.99248,1,0,0,0,,1,4.478,1.0306,0.5936,0.55472,0.153778,0.5039,0.0272,0.0433,0.8406,7.5654,4.5351,1.66819,1.384,0.187718,0.112528,0.07518981397151947,0.262186,1.5345,0.298602,0.713229,0.423505,,5.09465,-0.00513287,-0.0417806,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Will Cannon","sa3028369",825756
